winner_refer_hash,white_list_score,class
C9387DEC2323ED0F534EEA720BD00065926DB8B0F13D278D90C82674DFFAD84F,2,NOT_SELECTED
11953D4C5ACAB24F4D960D23525276864F04659FBD822DE04A323CE209A7B9BA,2,NOT_SELECTED
BC9D6135C0B3E5B3648A9E6BC0B588856C6B8A0F5A7214E56DF711D0D59CEBCA,2,NOT_SELECTED
F844ABB6FCF2F6A4F2E4B666B1D9A4F4CE24D8E8A118E397829ED11F2D49D73A,2,NOT_SELECTED
26396B9302C872D1561E081F3EA99D225971A78B8CC4956E4982A2489E5AFBD4,2,NOT_SELECTED
8A398A7472666EE28B60DC37A9BAE4459C86643F599C6CBE3E4393C56D0AC397,2,NOT_SELECTED
E572C62B5C1DC5A859D47E3A09D41E388731993847131926DEFE1A2BC1D9DE82,2,NOT_SELECTED
6F8C995768CA3055B0948396D705A73A1459AEFD0719ABA7AAFA2F53B949AEA9,2,NOT_SELECTED
76780560CC6B4C31BD0E5D7A560759A6285C2A178C37A204A707E7883BC80E2B,2,NOT_SELECTED
8058AF7A015A2B800CE7261D0E7C7D7458B3EDE8D313AA5CBDECFF8BB5BEDE59,2,NOT_SELECTED
362BA6158C3498639346F78A4B3F7164E35B8DE62C48278E349D3F4C8D999E14,2,NOT_SELECTED
BC1BD3D0152FBAAD2BA9AD605A7C0949EC8C428A889C018AA23DD6E5DA2A09EE,2,NOT_SELECTED
528B9B27E30C39D5877FEB413B71594BF268358614BAF668DEFF3F43835975F7,2,NOT_SELECTED
F24EB97895AF059B90F71598A60F002792B543AFD0C4B15A04155C9ADC99456B,2,NOT_SELECTED
C8503D8EE9351D0157255972EBBA8E9FEB5E69FD9FC4D281DFB550A82AB4EEEB,2,NOT_SELECTED
000BD44A5B8F8BFD890238A9AAF16A5BF3E20D102B0A7207A4F4DF2044104788,2,NOT_SELECTED
5AA7FDD984E6CE2102CCB8175AC712A10CE1F9864B46EB43915669BB7EF96CA6,2,NOT_SELECTED
BC5693C1F480577394D482B503E9F88629BD8A4D60FD185BB9C391015FB982EE,2,NOT_SELECTED
0EF921A1EEDDAF79F20C7523B1024460038AB0A572EB8F9E036B77DCCC56F34E,2,NOT_SELECTED
972040FA6BDB14204F9B0B34D2293D9C2D232E24681B37E6E990F7FB447D9D4C,2,NOT_SELECTED
84FEA2954586C9D049F82F2E7B3AA2750609656EBD5783B96D81139D517D9399,2,NOT_SELECTED
6C18AFD9B69B0043B7AE5E2EFD60771F900D68192F95BFF1707DAE2DD754CC12,2,NOT_SELECTED
8F5B8B372B1B311A9A66D53C827794F6AAAD32529FACD6C91D971DD2C0F6F5CA,2,NOT_SELECTED
6B723BA7F6002E73B8B43AAC5B27AA157F0CD8C293BECCABC3B717A611979D06,2,NOT_SELECTED
C6B3A02F63815432396B0CC96049F6F0BFC421CE577A157D435DEBF58ADD5CDD,2,NOT_SELECTED
3CF2B8B4AAF93B4CA133282A6EFA56D2A45EA1F0849DB89651B3C890B3C73A03,2,NOT_SELECTED
059EA2FB6E89751373646DED6ED5B0EA78C92DBD326AA826616A9E0ECE48F34A,2,NOT_SELECTED
7911875D531348729D052EE8EBB7BFC20D7FBC79637230AF5710339E3AF85B73,2,NOT_SELECTED
DF3CF407632F62774559F13F3B9ABEDA92466080B816C7095DF1911B1DDDBF03,2,NOT_SELECTED
2ACC5AE8533B2C6D0D5236EF001CAA2CBAB332484A21024D5B71941DA2CE5089,2,NOT_SELECTED
7F542FB9F56E52504C7F0E87DA7A1A169064E0ADEB3B82BE3FA106FA7C852F54,2,NOT_SELECTED
A614AB9B7C3F79899FE00DEAD219A96AF5B41E72961A0FEB0A5136CE420DEF7B,2,NOT_SELECTED
1BCA391E2ABF198A3C4298CA29CB5BFB0EFC65FA7E8DB5E8700BEB50A19A9BBB,2,NOT_SELECTED
59C145BE258B903F48742AD4A24E68F8F6269CB76C9F28ABE94DF1CC3FB943AD,2,NOT_SELECTED
3F81B06E6DEB10CE31052EE8A6D67B3B4358B580FD922D172134E3F4C1C70B7B,2,NOT_SELECTED
2E46A596A8466FC273B300A45CC29A44BA57BF1BACF7FC509CF4D17A3F165DBC,2,NOT_SELECTED
9FA02990FA999F7A5C441FDCFBB26CE19CB7A09B0665CAA62D73BADD1B928191,2,NOT_SELECTED
5F8094A1142BAE27DF8CBFB4F8F761F79E8F8DE5CE083405BD4C044908737627,2,NOT_SELECTED
6707FCA2E45F1D86E70338D7680376D46F1525D894B004BD7DEF859C908C4689,2,NOT_SELECTED
8BCC02158CA5250CE96F250E4267206679850C970FD9EDCB970BB2B53FA3AFD7,2,NOT_SELECTED
B9DA1402DB5F442E31F019A6E7DE799C229702E4480D1108A1C989F569B3C4A9,2,NOT_SELECTED
10CC7B9F074822A5F00ACF851F0145983E5C4FD91F5BD465F77A098365EBB768,2,NOT_SELECTED
466E3C406E88D7DA7B467BB04877E0CCB9BA7AFB42C9AAD3AD21279090F38E54,2,NOT_SELECTED
B6469003862EFCBFDF2618C8CD11D539CC33924E01FA379785D9DB2553BD530E,2,NOT_SELECTED
3B05BD2417F62E67E8E48C32A4CA7EBE4532C115CC98BEC2753288437FC4CB69,2,NOT_SELECTED
6BB4CBB371F5F7484E18FFABCF443F1CB3A46CD621383EE98B5AD69187983168,2,NOT_SELECTED
21761FA419F6868D82027DD89B5FBD1277CB653039A8DBF2E53F74F7D08E55EF,2,NOT_SELECTED
E2EF49F42B08C7AC0D1FC19A72F39143B2876CAB2DCA209D0F6FB144B4ABAA4C,2,NOT_SELECTED
5FB47CFE345FFA5CFA48D003ED65765EB3A991E83F1DFA8A30CE6A19AD039647,2,NOT_SELECTED
CA3DEE1AE9E153E90B6033F09BF7E9D32049C4155874A6EB784146DB185F49BB,2,NOT_SELECTED
7A268303CECC87BD1616FF7752A0DCB3AA6DACBC446A9A531516699472E96697,2,NOT_SELECTED
5927312F71538CE8A992BFEA93F222E78A1C8EE42D3B847ED9C31AF73357FB4B,2,NOT_SELECTED
C421F65D00AD9348CA8817971871802F0BA7A3EA90DC7EED9E17D56ABEA45B74,2,NOT_SELECTED
75599A92972286DB0555A52D5D459CD229E0C458C18C6C7698D6716B76111CFE,2,NOT_SELECTED
31D34D7DDD7673AF82902BAEF4DBB637F9BA59AA572E63AE86C2029221FF2558,2,NOT_SELECTED
0A30FF15E33DD2A4FDAC94822FB78126585EC0992909BFAFEBA6DF376C8BE483,2,NOT_SELECTED
B3CD8F37BAC5DAED6936FFD1B9187E3B96A54FE91FF822FE4315A335CCB8EAD9,2,NOT_SELECTED
A3714A6F091BE07DE4732654BFC708F5A2C4F07AA448CD7BCCAFBECF3BE61A04,2,NOT_SELECTED
CBDF4FDA504695C6F427E853B6BEA962F535514D9C4251D2F48DA2DDFCF224AE,2,NOT_SELECTED
3519362AE1DB476E64DBFBA5470ACE2FCBBBCB0FA7F4E7643A4E070584E532AD,2,NOT_SELECTED
EFECA00DE5A55A45042C8AF6B8679732A9FE3E9056DB38CDD438C8A2EA7CED7C,2,NOT_SELECTED
B018D3105420B188E959423C8B14872C3FE91025C670A56136057140BA20EBB9,2,NOT_SELECTED
091411ED075E0ADB156F539393DAAB4F4D71FE66302D078ECEA000CBD02189EE,2,NOT_SELECTED
9D3F1ED89F626F70CE5E613AEE00D5D4D2C39141DDCBFAD07C20798D68933835,2,NOT_SELECTED
BA5AEDA4CFDCF97FC628CB5340DEF38A83C6509E5F34741654984FB4E3626AB1,2,NOT_SELECTED
08D4E7F29B9A94B688492B301A356BB139C4024F46BD5DD96D2DBB7F4D51C9E3,2,NOT_SELECTED
B724E0B588617A4474D01A847440AF0E77E725E639C7A44E0089F1DAFAB59077,2,NOT_SELECTED
A445CBD163A3CCC779DC33FE21C5895134F3A6578FA4B4FD6670D46CD4A9989B,2,NOT_SELECTED
B6B2B698AF93493D727421537889E6EAA1E252F4EA466293C2316777FE58B625,2,NOT_SELECTED
C67F035F312099545CA6EEDC3C7B9272060DDFC171F95D1F9361AA91E1BA18C9,2,NOT_SELECTED
696D6256807BF276559C67624E24FD835FE675C0DF4E4359CECD435A486037B4,2,NOT_SELECTED
14FD82BC19B7C19F3C7167F63FFC61C20C553D78BC1C9866121EC7915276D75E,2,NOT_SELECTED
1597E6411A2B58C1D3D7E3A8CD61A44B854CAFC1668E8937B8CAB2A027E47DEC,2,NOT_SELECTED
959085C3D0AD1A98C7F664F6D8179B93ED3F0B9724B17CD861AFBF57E7EA320F,2,NOT_SELECTED
3BE0B9FE4F0DB395A776605DD81CD972C9AB4B767F30EAFC727F90B81894F5F3,2,NOT_SELECTED
695061B2D8F85F01521881CABE92C853AE70D1A4926698041B3C28C92C8340C9,2,NOT_SELECTED
7C7B7DC4EAF9BF5373B13AC665C1AF64955A3A4B6467B3D8118FAFC005CB29D3,2,NOT_SELECTED
B016A70EC59BE01B3D1EB01482023B1BBA69E6C541C466679FE3E63172F5E1E1,2,NOT_SELECTED
02EB64461292D6BD12E2C9BE29201C218390976D2ADDC8F45FAC9137C3948D9F,2,NOT_SELECTED
C2710DF5FE7CBD4B333C4271CE0FF8CAA8324C39EDFCEFB48A305B42882ED4E3,2,NOT_SELECTED
B8A5F80795AEF4A271708FAD991CAE6628FA8737A5D3364A03EA2B9872979A7D,2,NOT_SELECTED
B52F6D9C1FFA3405556AB829E2308584A90A4F4F6064219E7328C90C4B7DC203,2,NOT_SELECTED
B1E83C2883649A0534739D7A88A404DFB6C3FB96D51611FFBF7815EDE2F3C787,2,NOT_SELECTED
3E704E1364C4F07DC98DC20B2D1AC13E0040FDB1403F9DE95D31FC043E0DE32A,2,NOT_SELECTED
B936E65A5CFC3B60043170493E529184450FA3A28577E83905E4C0AECAB09C03,2,NOT_SELECTED
EA0449C413BF376B71FAE52CBB406BB1F8BFBFF5DD87E5ABAFB086049DD2C521,2,NOT_SELECTED
9966747270E96FB3DC6DBCF2B9C65249E3F98C2E9F0FA85AEFD38D437C42CE6D,2,NOT_SELECTED
C31E8707A68D21AD2D3CC7978C66F8260B56A4CF418D911C8FBB3FD957473B66,2,NOT_SELECTED
258F73985B8A33BB90C362D56F96055FBABF11418070A226C4904B3E7FED52EE,2,NOT_SELECTED
5C87B6CC30CDB3085650CAE427B84460EB40C4DBEB0300B3782B9F6A9FBA2F21,2,NOT_SELECTED
2BCFD2A030B53FD15B3897FA7B5259633F31A6D7DE57F133B571CC9414D56C59,2,NOT_SELECTED
77772D1AFD4F27936E2813F7E693BDCA9EE0A4A17E423FBC9B2C51C9FFDA836D,2,NOT_SELECTED
613432457C1941E2E74B7E66AF235FA9BD9E3A8B310DD8ACBA5ACF3F1E9EBB39,2,NOT_SELECTED
D2AB552257CD712B2769CD25E86CAAFE89CDACB4F4B304E946D5FD3C009981CA,2,NOT_SELECTED
F113FEB3F09012C086CA860B53364F6AB7A22317101117F8B12A806AE24A196D,2,NOT_SELECTED
D112422D26A90619AA9AA5C7FEA6C17BD64FA669F38064ED6D9183F3C7DB3C2B,2,NOT_SELECTED
7527DF9A5967723A1EA75004539423714767950627211F218AC790FA43E0BE8F,2,NOT_SELECTED
A2701FDD308953D0BC9DD92E060C0312E7AA2F9DD4D2A76624B7CA544859524D,2,NOT_SELECTED
7FB88EE9CFC1B2C59671730C0B8935168C18467E2EB32C6872DC7D6F20B4103B,2,NOT_SELECTED
855B3F1C0D6B2EF6AF485EF65E684EBCCA57F373C4A6D6F57E9DFF56FC485CE8,2,NOT_SELECTED
1847BB8B7F0CDB4AE7DFE83B7798E86EC3171C3B8E1FC749D6675F9E5EC16C55,2,NOT_SELECTED
6DDE6C640811192E886F0240B3CE44EEDE297DBBF5295481D3DB938C43804DA1,2,NOT_SELECTED
B907DB88DAF48404FD7466511A8A6B1B7480BBFDFE277A5B10E0AFA62A6CF577,2,NOT_SELECTED
9C32A6B1808D4C05E5CD362FF2AE12AD400474BAC7BFE9457BB4C38A8888CB90,2,NOT_SELECTED
D9BC47E936BE19C9F045B2CD293D83C0D4CA662A4A506684DDBFDA66101FC289,2,NOT_SELECTED
A288B6C0E86070652742AEBA830B5AFD23AB1CD67B4D29D6AEDCBFEEE122FE27,2,NOT_SELECTED
397701C124A88799C6DB972C3F311D2F565E79A27F27988748FF0A5C8B4A65F9,2,NOT_SELECTED
DA3E20CE8D511884A61002BD546E0508B98E113E1B62C8A91157FF6D61DAA9C5,2,NOT_SELECTED
D47A8029F9F814D15A679B12D472AEB679A159405DE473274BF0D5880B8A4BD8,2,NOT_SELECTED
9E2B9B88A72850708B1FD7260F4070FE7927AB1C46D5A131CE41C8A063621EE6,2,NOT_SELECTED
C4FA0ACBAE718248100A2C24903BFFC7F56F6FEE7A70F5E900D9B5A8B298856F,2,NOT_SELECTED
9B91600027AF2999DB54A53A68EE52FB04C48BB651B1CD424805FCDDEE3EC39B,2,NOT_SELECTED
DF827E0A39CD6FDC01A65883444D236005354019F9611037F6ED596C93E0B965,2,NOT_SELECTED
5BCE013F30F99C869CE5EDD094F5DA4FB2BE3AE5DE7A40230E544AD5072716F0,2,NOT_SELECTED
9B1B2273B31077E15B4CF40B3CC6D37F1B78FFD845D8463800897B07246A17A3,2,NOT_SELECTED
537DA1A49235AF35D8B04EB081CDB75D92D0D989C32385771B7C424E1C1167E0,2,NOT_SELECTED
858F087951C82C4C7C93D52E2BE170D428AAC09F749F2F9716767156929BC1AD,2,NOT_SELECTED
7B33AA039BE7EC9201B65483301BC880C3686F7C5FDC69EF780419F09F2AB437,2,NOT_SELECTED
C8BFBB8071D49FA3E13F2E8F616F51B4CC537F0D3AEEAF36A39DB1365CE44E97,2,NOT_SELECTED
107D227CB92F23686AF59516A1CD5D8EC7F0C2E131631BB7B60D7679684668F7,2,NOT_SELECTED
7AA822090FEB654E75C28C0687D5A33B8F6E391818B5B7F4EADD31B152C9C3FB,2,NOT_SELECTED
E33E8B5D5C5A524EF1854F194EF4B7455098435E4DE42D6CA39B466A65863488,2,NOT_SELECTED
DF48E7FBC870542380C25BA8309B91F9DE3A04F41CEE3F55B30BB7BF0582E1D1,2,NOT_SELECTED
81D7376FDAE43045639F347DACCB483569669DEECB2B1B6A687F140B1A82961C,2,NOT_SELECTED
3EA30F488ACBF9AA2FF04399B4FB9CA81FCAE33CFBAEAC634A43737D81054AC5,2,NOT_SELECTED
A003E5F092C1BE746D5273AD86710DBEE5B07950021025AC6A6339FBE61B4199,2,NOT_SELECTED
670EA5296BEB1800C4BF20FD8A2A0A5DF418060C4BA06BE8EC0E2953EC4A917D,2,NOT_SELECTED
250BC46830643F3A6426D895310A6B0379B3F6AB9C3A1A14085781E710A444B4,2,NOT_SELECTED
94EACA30492C08872B4C81A0A5E902F0F16470E67844CE42869D55CDA8ABB6C9,2,NOT_SELECTED
5C5A9EFBFCC2E0CB30A56A4099564D6E433728E1D29A4DBB7F4994F62D386DF4,2,NOT_SELECTED
D228BD90380BA388AD48F531548B2C80BFFEB12F1ABECEB4F4530C6943548823,2,NOT_SELECTED
3179E6F63151C2BFA42A2C66C6C1B9D972391D464037BD37C2E95D6D3315DE9A,2,NOT_SELECTED
4159B42C8A444FEA824145EFBAF0C9974FFA34EDEADEEB20EC78AA4C2F7422EB,2,NOT_SELECTED
BB408C797289B8C464C72E9C0E5A7B25A4DB867C0189A245FBDC67E4E789BDF0,2,NOT_SELECTED
14AF4ED3D8ADE3464E88D07D8F06976B0EE36911A93C2A2F511D65DA5717C708,2,NOT_SELECTED
01A97746FF05F7C6B0112CAFE6607162E3E74235CF661F78155183C88983E936,2,NOT_SELECTED
63EBAAFF8F6CB194F4CB8901F4C02CCBB16C5A2AD4E7C454ACE5919820AF5E28,2,NOT_SELECTED
D6FEDDA084D0D6A618C5A7EEB736B8E88C2C7440FE59E6BD35AC6BCF56B43089,2,NOT_SELECTED
797AE9ECAAE904DC6A230A032EAA20809631CFCFDC328C8110CDFA3DFB31000B,2,NOT_SELECTED
850EEE697AE5A05F0DE180D0C086164718AA3F75DC5FE754EEFCA5B3219620D4,2,NOT_SELECTED
CA817259451DA37623ED4E0AD573A368DE7E40DDDF3EC7D7309BEFDC1998114E,2,NOT_SELECTED
3C48F5716C4411EAAE4B0EB88C090AA7B4428B136A47230E1D0B5AF26BD300EB,2,NOT_SELECTED
35F6390D86978E8C0CA6DE62615642B94C5169F7A0B78A0D2CDA60B7BA0EA1CE,2,NOT_SELECTED
E6E4F9EC512EAC5BFABD843FD4F9EC4DB013761A81E00E2F893F473055D6B519,2,NOT_SELECTED
CD55699F3E117FC6E399B18DA2261243E4E2FC31769120DD223F8BFFE03ADB68,2,NOT_SELECTED
FA2C7E6E2EFA33AB74A176EB7207DCBE3409C177BB91A44AA7EB5F6C5B5F584B,2,NOT_SELECTED
E2FB380DD3A36DB37D4724EEC768ED832E5A9C6F007CC431778D1BF8D5F03CEC,2,NOT_SELECTED
7400A4F04C435569FBDE2D93F7EE65A5BA665674CB3BEB836C0537528276DFC4,2,NOT_SELECTED
2CA60D08DA53C05200D130AA33E8B698C1C79F494FDEDBCC7F6228F7D8C6370E,2,NOT_SELECTED
F39454BA2952374BECEB18EBA4CD98358AE4BECE453E66D529D4BB8B8FE18573,2,NOT_SELECTED
4953B7331E83FDD4072177991D815A484B31A2798C0C971A0104922845DA0F40,2,NOT_SELECTED
98BB45F5667D5A41C2D759E765B880CCF3B6E188DB24AF517224BBE37BC59A0A,2,NOT_SELECTED
8748547FE9D8269DDB50645B31F8F359F18F8E42B9B29F7544B0CFB00EBE7F2D,2,NOT_SELECTED
117BA1FE7DEDEC19FBD2BDD75F19242657121554EB294E871239841A184BC138,2,NOT_SELECTED
AFFD4B29570A3BE64AAD93529D30DC7C8C149CE521C09E85BEE971E527599456,2,NOT_SELECTED
91ECF8A26C12A9A49D4AA2AF23270723F6656CE91F27FE0CA97F2125CCD44D3E,2,NOT_SELECTED
7E38A7D71845D5A63C4304CFE1961787DB48C8E7AF5323A257EB74A9941EB5C7,2,NOT_SELECTED
CE61897F028EF492AEF1612DED00CDCD00FA963C5175A39722870590011F6CC6,2,NOT_SELECTED
0A3921DD6575BE6B8118604B4072EEC6A364CE3591C902060FBF8040C7FD338E,2,NOT_SELECTED
E61D8660E69C4903733CD0B8DDF11BD69F9EC8E890F0DE148B1B7BD5D8D0E1FD,2,NOT_SELECTED
AD796FD297495596342DF5EF412F727A9F9C0A1D8F12B4F81E42E589E690E710,2,NOT_SELECTED
1FF10A51E85D6E5244CD507735D9A38AEE7057DB54DDE411F5CB961FB2EAC559,2,NOT_SELECTED
15EDFB3AF122FC974449560CB062AFE408F0565A8FBFEFDDC37532561106AF43,2,NOT_SELECTED
B2FC1858891E4FCC974FD82AC802F7A3CD1517D7C9465CC37053DB83DEABA9B8,2,NOT_SELECTED
3DFE5D20720E40DD937171A0C3E4585A492A0FD70B66001F1AB784D0620F9B11,2,NOT_SELECTED
0A976296D7EC0254DD0EFD6399D97ED0ED337A079486F563EDA5D455D362A4F3,2,NOT_SELECTED
2AE2C662B993DACA07F81C0E837191DB523A23F228C7D494320D4DAF2FF313B0,2,NOT_SELECTED
91F3B938CB48D3853583FCFB81AD43B91A3B557D3790AEF3270EC98A958BBBCE,2,NOT_SELECTED
93F353C8F3D540B619E5401442B3EDD2FF5C140DD42C8892301FEC341C5DCF89,2,NOT_SELECTED
A614EA2ED9B70D15D84F88E2E18A77D450D9E6B746BC8F5CA9E8E6A0EEEFF8E4,2,NOT_SELECTED
DD74380562E6716C25CB634148B751626B7E1FCA441A740A199842A7A50BB46A,2,NOT_SELECTED
F349DF8565B4DD85A46E99B7C7A9467BE32DAA9DCC8523AB3881B75D49EDBA5D,2,NOT_SELECTED
FDCA06F37E126689C69395277CF0F5C30D534D9B0967BFB1482FD1454E25873B,2,NOT_SELECTED
CD99DCFF7D691C077BE116ACA9C1700A7F32CF62B1C1630CE071637DEACC0B86,2,NOT_SELECTED
4F8341CC1A2D5C3E20C59A8B3851BB1A021237D28BADBCA916A4F16E75A87CE5,2,NOT_SELECTED
4557DAE37CBFD8A03FD906A48F947D37C0551E12E1CCE4A5F437FEB1FD844008,2,NOT_SELECTED
B11B80CC22A54192BE6B4FEA9416276378DE6EBB8CD945A3CC5DA79093031ADA,2,NOT_SELECTED
D300948A9E38DE0AE19B4AEA63CF47CC49210232312E1115B15E7BD97CBED8F0,2,NOT_SELECTED
E940228FFE2E7DC1E2FE2DE2F60BD2AA732231380205C54A3949DA441A61EF20,2,NOT_SELECTED
4CC91449DA7371185A2D30DFDC3AE5C264619619687B2D7A579D4CB199A93BC8,2,NOT_SELECTED
B17988361A40C22D63948426437678C4B4648E00288EB385481D625E877A4EB8,2,NOT_SELECTED
9F82582D889274A4BFF0128CE7239E7C6D7F0F430CECFF96B942B3A72B992091,2,NOT_SELECTED
F43644655C26B5CF2E8C478C1883AF66D66DB1B8C7D5A545B986CC4CA7648DCA,2,NOT_SELECTED
C9B8BB7B709ABB41273C0452BEBC21B3C3E865859659B31864E92960D9B9B65E,2,NOT_SELECTED
3AB4AB2C82A220814CDDD45C83D7ADC9B20C2F0D14EC8D803A4CE56020B8BD7B,2,NOT_SELECTED
7B0726C5AE8BA3ED4C59428A76A61539767EDC5300E1D9E92831A4BDA7DDE7E1,2,NOT_SELECTED
2B60E76551992F4DF9100F23EF87E5C5FF5D57A6213548964A808D313FC47FAD,2,NOT_SELECTED
FE858369668C0A4BAEC583A60D619FBC578113211132AABB05A74A6B9D7E4C32,2,NOT_SELECTED
86B23A9267D718945DF3231B90213DB7CFF60BBEDE52B6C6BBADF5FFBA97AB40,2,NOT_SELECTED
A5FB0B53760143829FF4F52F2A90E6C8DB02ACD7B126D0862B973F937972426F,2,NOT_SELECTED
41586A6B151220828B133304EAE8184F8322D526C99244350D329618BEE05B82,2,NOT_SELECTED
5F2F90DD13C15E2580016349DAF9B331B1947710FD906FF1DCA1103BA881D488,2,NOT_SELECTED
822C39B087BBA5ED4A2432C7B0CF2B4C0FA3FCAAAEE600935467120B3BF2AC69,2,NOT_SELECTED
E18B1324C7B7963B9B7CAB2DD94E47384575EA9C887B4B579AFA8782305EB9C8,2,NOT_SELECTED
5198FE2FAEB7A893704A185D0079E65259B6AC8EFF920401482577EFAD4B5763,2,NOT_SELECTED
0927FBE1217A2566D078798D38A080424C6B69F467C37EF7094E161462346F5C,2,NOT_SELECTED
1CD0B6D1E1317908EE90832D099DFEA576D69C43AD416C7E93331482609A4D03,2,NOT_SELECTED
1DC064252E29103B98C23774BF9FFC4CB4B40AAD8FE10C3BE5B3DC850E34E82F,2,NOT_SELECTED
84ED40EFC7A715E1308FF61A834E576E70EEFB922B3A7E892979F07064E4072B,2,NOT_SELECTED
0EE9C8ABC7A3D4AD3F1F502E74FD225EBFC03130425EDBBCA074ABB0A3B1F5D5,2,NOT_SELECTED
C6B805BC74F32244259563BDE90CC443CD4CC51C75409D35E988A31FADE48B6F,2,NOT_SELECTED
99EE810054DB84C7D2CAB5BBF48C1585A7496EA53D2B01FB4DEA97D924DD7211,2,NOT_SELECTED
5A167F9763D5CFDF599420672BCCDA43617101E094F165D6677EE386034C96FA,2,NOT_SELECTED
2C06631AD4E3E02B18CF05285454E705CFDE425C2400F26504CB9DB7B55DAFC9,2,NOT_SELECTED
5BD3A58A6902696005C02D9580D2CD17745045313D26E788BF46468D9C8C67AD,2,NOT_SELECTED
EBE6FD67C1CB33452C741B9E76452A57E104D853671B1C8AD5D0621AC4940438,2,NOT_SELECTED
87D970BD8EE64B9C5CD4FDA804A520708A511AAC60281B1C0CEB470033497E01,2,NOT_SELECTED
0FED84B6A3B4E34571EA542DD4EF4615AFC15E0D5BB786242B1270DB7E24CD30,2,NOT_SELECTED
E8343F0FBCC8E71E0E5C967E17A7C1F0FCB251FE68B099423F10FACDEB140B23,2,NOT_SELECTED
1895A279B577DEF8B17C6FAA3F2CC1E89CBDB505093E1AA593A5CD100944DAEB,2,NOT_SELECTED
4CEF76950B5D57D4BDC2DD2ACB87C09558350DED62358E449581B1C4FA7ED216,2,NOT_SELECTED
86B1DAEC0A9B0EEC60062155ADD3B4275A1A91DE6BE195175A98F112AD41F4A9,2,NOT_SELECTED
65D8001046791BA3D56E0B8F004CC2808E69935D5078AD77CA48E4FF59BBEE14,2,NOT_SELECTED
722635706CA93B5A457F53E1B9E9E1A44994BFEAD30DF268DA1D3F900B861B42,2,NOT_SELECTED
05B9FBCF8D75E4E647BDEDF90C929ADF7C795FC3CD791C3DB2225C3D17C5083C,2,NOT_SELECTED
FEA9226EDD72F45FAD170422B76844D526BEDC76F47813C87FC4C1010F7AB20C,2,NOT_SELECTED
7861B36E9FA6AE575A9636CE8C82AF1A2F230D17368B50FFDFA39A2FECB2BBEF,2,NOT_SELECTED
5703C3FC58DADEEF1D908E2055EF8FD5B37D4D502118EF7AD0E7D57FDC60BCFE,2,NOT_SELECTED
9F0DB546C646FDA9247319110C17CA9DEA865848822C22BFBBBE6AB419DA5F88,2,NOT_SELECTED
F4230D2F5203F38BDD247B999F387A0DE4F7C467B580637D440C3F81F4149743,2,NOT_SELECTED
96BF950BB150272B0882624C1FE98431B725A3E16D1560A9D39A2193859D81B5,2,NOT_SELECTED
762F36991F90B66B22A2E4C420FDA635543C7F402D0ADC9AEF286708FBDC2132,2,NOT_SELECTED
8369B51173D7450FDB6761B00F65B51F8183FB530D6EF8167DB6C0A16EB2903F,2,NOT_SELECTED
8B25CDE568E46A7A95CF01C84E5BB21C8E5F4B3B539AEBA1B20930B21E7B65D0,2,NOT_SELECTED
DD852FB61C09565030F1FF1A9D366E1BF499D2FF242E7F291556ACEEF55861E5,2,NOT_SELECTED
ED08EEFEFB64543A1BCB337002717E0CC904B0741BA77FE66FA47F45D25BF3F0,2,NOT_SELECTED
BA3A60BFB18337C7946C4EA3FB13537468D2A699275E086F4AE940B43EEF1AFC,2,NOT_SELECTED
5FD7EEFFA8435472BFBED52C42B477712C50D77C9EB224E38AEA6FAAA8E57AFF,2,NOT_SELECTED
D6967BCC5BED947E348C8B34F0D9D9ED604DC931C63DF6C09B051FBA565920BD,2,NOT_SELECTED
1C79160986B2BEB6306E757E137235220DFF4507DE6BAE404DF3012ABAA364A0,2,NOT_SELECTED
FA7CD8FE43AF2AC1363AAB92BC1D149A307335077CCF360BB0266B3F4F3CC5F5,2,NOT_SELECTED
3B52EE353B76F78864DE0FCA370419085A9C10394F1A81164057E0C085D77C0F,2,NOT_SELECTED
FA06CF7379E7DE9EC82B143B601B6851D6F647350A0219C046D225BEB1E33248,2,NOT_SELECTED
08C7C6F17E12C34373AA093286EDD37F6A617EFFCA1AEFBEF304C579FBC68B8C,2,NOT_SELECTED
9BA0DFEF2BCA387C47F060274B58E0BAAFD0D45E81D4325D6F9BB56C45FD13F8,2,NOT_SELECTED
B6D4887DDC73290D3046DA62F5E46579FBAB8876668CED75EF9E05FEA6497ABA,2,NOT_SELECTED
17A29D42E6E5D0CF81B8BD2C5193874578C00C31D5198CFD53DB1879CA02085D,2,NOT_SELECTED
C8DFF017CB75ADE045FDE27F1669657D06F0B8F3E4164AD83C121757AC75859E,2,NOT_SELECTED
4BC1328E16B1F9C5D5CB89110086955A2B680E19E096D9B1D1A5C8403FA3E7B0,2,NOT_SELECTED
D5BA6B8459087C8B85763C9DB5B622C1C645A9C012EDDFE29D44157F599AF93E,2,NOT_SELECTED
6320735A8073F0CDDC5669A7998E47512F1B82C5F4C43EEF0D689F5C9DCB4106,2,NOT_SELECTED
F35381226BC6367B88E2A2FE1F237C59831F3752DACFA4E9F50EE40B3C563ACB,2,NOT_SELECTED
94A1FC038767C252E2EA898486694CFE65CC52B8863A303345A7CCA179842B98,2,NOT_SELECTED
0236E9081A78C6C8F072D3E7F8FC9517B7604BE880550B19272CD88A466ECE5B,2,NOT_SELECTED
